ID,2017_FinishTime
25624,04:29:17
25625,04:13:03
25626,04:00:13
25627,04:07:41
25628,04:38:44
25629,03:45:44
25630,04:28:44
25631,04:26:01
25632,04:13:56
25633,04:11:19
25634,04:25:33
25635,04:15:43
25636,04:32:04
25637,04:12:07
25638,04:23:58
25639,04:21:29
25640,04:09:06
25641,02:52:53
25642,04:31:23
25643,04:38:29
25644,03:17:30
25645,03:55:50
25646,03:11:53
25647,04:28:55
25648,04:06:54
25649,04:12:11
25650,04:19:46
25651,04:12:46
25652,03:59:43
25653,04:22:14
25654,04:04:18
25655,04:34:36
25656,04:18:32
25657,03:39:28
25658,04:12:41
25659,04:14:50
25660,04:31:23
25661,04:30:54
25662,04:17:48
25663,04:37:28
25664,04:44:08
25665,04:09:15
25666,03:39:57
25667,03:31:59
25668,03:44:48
25669,04:18:20
25670,03:38:31
25671,04:14:11
25672,04:20:21
25673,04:42:53
25674,03:26:31
25675,03:39:00
25676,04:37:47
25677,04:28:07
25678,04:25:10
25679,04:22:19
25680,04:24:11
25681,04:40:49
25682,04:37:34
25683,03:49:03
25684,03:35:49
25685,04:31:42
25686,04:07:34
25687,04:13:08
25688,04:35:20
25689,04:34:05
25690,04:32:45
25691,03:57:17
25692,04:28:33
25693,04:06:19
25694,04:10:57
25695,03:55:15
25696,04:35:16
25697,04:37:59
25698,04:14:54
25699,04:23:35
25700,03:52:23
25701,04:01:06
25702,04:19:52
25703,04:39:05
25704,04:12:52
25705,04:31:30
25706,03:22:58
25707,04:22:22
25708,04:26:18
25709,04:06:09
25710,04:25:36
25711,04:16:03
25712,04:17:10
25713,04:00:07
25714,04:20:38
25715,04:27:43
25716,02:56:29
25717,04:31:59
25718,04:08:40
25719,04:32:20
25720,04:40:33
25721,04:43:21
25722,04:42:17
25723,04:42:38
25724,04:32:45
25725,04:24:18
25726,03:57:53
25727,04:13:27
25728,03:17:07
25729,04:10:35
25730,04:39:02
25731,04:40:45
25732,03:11:45
25733,04:39:37
25734,04:29:03
25735,04:41:40
25736,03:33:06
25737,04:07:09
25738,04:44:11
25739,04:07:32
25740,04:38:29
25741,04:28:07
25742,04:14:49
25743,04:42:45
25744,04:30:55
25745,03:11:03
25746,04:31:51
25747,03:54:57
25748,03:45:20
25749,04:23:30
25750,04:31:01
25751,04:29:53
25752,03:31:59
25753,03:45:59
25754,04:39:14
25755,04:27:20
25756,04:09:36
25757,04:06:29
25758,03:46:02
25759,04:32:07
25760,04:09:58
25761,03:59:16
25762,04:29:54
25763,04:26:00
25764,04:12:11
25765,03:10:35
25766,03:58:55
25767,04:28:04
25768,03:30:49
25769,04:43:27
25770,03:32:12
25771,04:22:40
25772,04:44:05
25773,04:01:33
25774,04:37:16
25775,04:30:35
25776,03:44:30
25777,03:32:00
25778,04:28:49
25779,03:35:34
25780,04:35:00
25781,04:02:13
25782,04:32:45
25783,03:44:25
25784,04:37:33
25785,04:09:06
25786,04:11:31
25787,04:22:26
25788,03:57:55
25789,04:39:17
25790,04:40:19
25791,04:14:17
25792,03:57:59
25793,04:27:56
25794,04:30:18
25795,04:10:26
25796,03:41:04
25797,04:42:04
25798,03:47:26
25799,04:38:00
25800,04:11:10
25801,04:18:54
25802,03:49:49
25803,04:26:47
25804,03:43:15
25805,04:11:33
25806,04:36:14
25807,03:44:46
25808,03:48:15
25809,04:39:20
25810,04:06:30
25811,04:31:34
25812,04:25:25
25813,04:44:00
25814,04:40:01
25815,03:50:34
25816,03:29:20
25817,04:06:22
25818,04:34:20
25819,04:36:03
25820,04:39:18
25821,04:25:17
25822,04:13:54
25823,04:09:43
25824,04:39:48
25825,04:09:40
25826,04:08:11
25827,04:21:26
25828,03:52:24
25829,04:16:53
25830,04:36:55
25831,04:14:36
25832,04:04:42
25833,04:04:36
25834,04:41:03
25835,04:28:46
25836,04:21:08
25837,03:42:10
25838,04:24:39
25839,03:42:07
25840,04:30:10
25841,04:43:59
25842,03:20:35
25843,04:20:01
25844,04:39:23
25845,04:07:36
25846,04:00:50
25847,04:34:49
25848,04:28:18
25849,04:20:17
25850,04:25:38
25851,04:32:48
25852,04:36:44
25853,04:13:24
25854,04:31:41
25855,03:43:34
25856,04:15:09
25857,04:39:33
25858,04:32:28
25859,04:25:40
25860,03:43:45
25861,04:32:42
25862,04:37:08
25863,04:05:36
25864,04:28:34
25865,04:27:52
25866,04:38:41
25867,04:24:27
25868,04:33:26
25869,03:53:16
25870,04:13:40
25871,04:38:28
25872,04:14:09
25873,04:39:17
25874,04:18:25
25875,04:34:50
25876,04:00:57
25877,03:57:01
25878,04:31:47
25879,03:05:04
25880,03:52:21
25881,03:35:13
25882,03:36:52
25883,04:41:11
25884,03:29:13
25885,04:29:31
25886,04:40:03
25887,04:31:55
25888,03:34:04
25889,04:41:27
25890,04:33:17
25891,04:35:11
25892,04:37:39
25893,04:31:58
25894,04:28:51
25895,03:40:42
25896,04:37:08
25897,04:04:47
25898,04:40:47
25899,04:43:11
25900,04:10:13
25901,04:44:10
25902,04:14:46
25903,04:42:41
25904,04:20:16
25905,04:27:04
25906,04:37:53
25907,04:09:08
25908,04:14:19
25909,04:34:31
25910,04:16:51
25911,04:14:04
25912,04:45:12
25913,04:04:39
25914,03:55:41
25915,04:36:38
25916,04:26:47
25917,04:16:22
25918,04:00:43
25919,04:08:41
25920,03:40:07
25921,04:10:32
25922,03:51:54
25923,04:34:04
25924,04:37:27
25925,04:25:40
25926,04:20:31
25927,03:53:09
25928,04:41:24
25929,03:58:32
25930,04:35:38
25931,03:59:32
25932,04:35:55
25933,03:46:12
25934,04:22:00
25935,04:08:44
25936,04:28:31
25937,03:38:42
25938,04:08:34
25939,03:50:38
25940,03:47:20
25941,04:19:02
25942,04:34:42
25943,04:26:44
25944,04:29:59
25945,04:30:13
25946,04:36:49
25947,03:41:17
25948,03:41:14
25949,04:35:32
25950,04:32:21
25951,04:25:44
25952,03:53:02
25953,04:24:33
25954,02:53:47
25955,04:39:02
25956,03:39:28
25957,03:39:34
25958,04:36:44
25959,04:03:10
25960,03:32:58
25961,04:13:18
25962,04:37:34
25963,04:17:14
25964,04:25:02
25965,04:04:37
25966,04:29:26
25967,04:23:49
25968,04:22:43
25969,03:48:44
25970,04:43:15
25971,04:31:20
25972,04:17:25
25973,04:01:49
25974,04:32:01
25975,04:38:30
25976,04:41:14
25977,03:27:01
25978,04:03:20
25979,03:57:51
25980,04:24:05
25981,03:58:09
25982,03:47:21
25983,04:32:54
25984,04:40:10
25985,04:04:22
25986,04:26:53
25987,04:21:36
25988,04:09:35
25989,04:40:53
25990,04:23:56
25991,04:30:33
25992,04:12:57
25993,03:22:01
25994,04:28:36
25995,04:42:46
25996,04:44:40
25997,04:14:28
25998,04:17:19
25999,04:33:16
26000,04:38:25
26001,04:43:50
26002,04:15:38
26003,03:37:42
26004,04:28:20
26005,04:41:48
26006,04:41:37
26007,04:08:41
26008,03:54:05
26009,04:10:30
26010,04:26:00
26011,04:32:52
26012,03:21:58
26013,04:31:46
26014,04:12:49
26015,03:51:13
26016,03:49:16
26017,04:44:18
26018,03:19:59
26019,05:28:09
26020,03:50:21
26021,05:12:38
26022,04:50:31
26023,05:26:54
26024,04:14:06
26025,05:25:03
26026,04:29:35
26027,05:21:45
26028,04:44:50
26029,03:29:41
26030,03:24:36
26031,05:46:30
26032,04:49:18
26033,03:58:04
26034,05:14:41
26035,04:12:44
26036,04:38:21
26037,03:06:30
26038,04:26:12
26039,03:24:37
26040,04:25:35
26041,05:02:37
26042,03:59:48
26043,03:58:44
26044,04:20:32
26045,04:56:40
26046,05:32:53
26047,06:38:50
26048,04:01:05
26049,04:27:17
26050,04:02:32
26051,04:50:11
26052,03:52:27
26053,04:54:13
26054,06:21:05
26055,06:02:36
26056,05:21:48
26057,03:55:07
26058,05:01:28
26059,06:29:13
26060,04:30:21
26061,03:55:32
26062,05:11:10
26063,04:28:20
26064,06:07:43
26065,05:56:16
26066,05:36:36
26067,05:42:18
26068,04:54:16
26069,03:52:49
26070,03:51:19
26071,05:17:18
26072,04:55:16
26073,02:54:54
26074,06:13:41
26075,03:52:46
26076,03:52:10
26077,05:47:08
26078,03:29:13
26079,04:39:41
26080,04:31:21
26081,04:51:40
26082,05:55:19
26083,04:46:05
26084,04:57:10
26085,06:25:11
26086,03:58:17
26087,04:15:15
26088,05:34:01
26089,04:50:41
26090,05:20:19
26091,04:52:51
26092,03:21:51
26093,06:14:05
26094,04:08:01
26095,04:05:55
26096,06:30:12
26097,06:28:36
26098,04:34:24
26099,03:59:10
26100,03:58:09
26101,04:00:57
26102,05:13:21
26103,04:03:59
26104,05:53:25
26105,06:04:40
26106,04:45:36
26107,05:01:40
26108,05:11:40
26109,04:48:22
26110,04:42:26
26111,03:41:11
26112,05:40:12
26113,04:17:58
26114,04:15:15
26115,04:08:01
26116,05:17:33
26117,05:35:02
26118,05:33:13
26119,04:44:41
26120,06:14:27
26121,03:37:49
26122,05:28:42
26123,05:23:32
26124,04:06:34
26125,05:14:47
26126,04:43:18
26127,05:32:19
26128,05:19:07
26129,04:42:29
26130,04:27:36
26131,03:44:40
26132,04:22:55
26133,04:08:59
26134,04:53:11
26135,03:48:49
26136,05:26:36
26137,04:46:23
26138,03:47:58
26139,03:50:02
26140,04:31:53
26141,05:39:50
26142,04:29:03
26143,04:36:17
26144,04:28:08
26145,02:47:38
26146,03:11:23
26147,04:50:59
26148,03:47:27
26149,06:13:29
26150,04:33:31
26151,04:46:58
26152,05:10:04
26153,04:37:22
26154,05:09:05
26155,04:55:06
26156,04:11:43
26157,04:00:53
26158,05:03:10
26159,04:52:40
26160,04:28:12
26161,06:17:30
26162,05:22:45
26163,05:42:24
26164,05:06:56
26165,04:46:32
26166,05:25:54
26167,05:22:02
26168,06:05:39
26169,04:37:44
26170,03:56:26
26171,05:15:13
26172,03:38:01
26173,06:19:22
26174,04:39:52
26175,04:48:50
26176,03:06:25
26177,03:54:51
26178,05:00:26
26179,05:06:11
26180,04:23:16
26181,03:54:49
26182,04:51:10
26183,05:28:20
26184,05:09:36
26185,06:26:03
26186,04:09:32
26187,04:07:32
26188,05:26:02
26189,04:59:58
26190,04:40:54
26191,04:41:53
26192,04:14:35
26193,04:52:34
26194,03:44:09
26195,06:03:37
26196,05:18:45
26197,06:24:49
26198,04:20:50
26199,04:56:22
26200,03:52:03
26201,04:30:48
26202,04:23:31
26203,03:38:08
26204,04:32:28
26205,04:32:14
26206,03:54:59
26207,05:47:28
26208,06:26:23
26209,04:46:35
26210,06:10:14
26211,05:31:01
26212,04:41:33
26213,04:34:15
26214,04:01:06
26215,04:15:10
26216,03:36:26
26217,05:01:30
26218,04:48:59
26219,04:41:23
26220,05:05:07
26221,04:47:18
26222,04:31:31
26223,05:08:41
26224,05:05:59
26225,04:16:55
26226,04:11:14
26227,04:58:04
26228,04:14:49
26229,04:12:30
26230,04:02:04
26231,05:26:49
26232,05:29:47
26233,04:40:53
26234,03:57:42
26235,04:28:52
26236,04:13:53
26237,03:51:12
26238,04:08:34
26239,03:52:20
26240,04:33:32
26241,03:55:55
26242,03:12:49
26243,02:59:55
26244,06:11:37
26245,04:34:29
26246,05:31:19
26247,05:20:40
26248,06:04:06
26249,05:02:35
26250,03:27:32
26251,03:56:09
26252,06:23:04
26253,04:02:23
26254,04:51:22
26255,06:02:52
26256,05:59:08
26257,04:06:36
26258,06:32:15
26259,04:24:01
26260,04:45:21
26261,05:39:24
26262,04:01:52
26263,05:16:12
26264,02:41:45
26265,05:51:48
26266,05:11:00
26267,03:57:44
26268,03:30:33
26269,06:25:59
26270,05:16:50
26271,04:25:08
26272,04:27:49
26273,04:47:03
26274,03:51:28
26275,05:04:45
26276,05:26:17
26277,04:58:19
26278,04:44:13
26279,02:58:18
26280,04:19:58
26281,04:38:04
26282,04:34:57
26283,05:33:20
26284,04:05:07
26285,05:43:08
26286,04:21:44
26287,05:03:19
26288,03:59:43
26289,05:41:03
26290,03:38:38
26291,05:33:03
26292,04:57:02
26293,06:33:38
26294,04:54:39
26295,05:41:25
26296,05:21:48
26297,06:04:04
26298,04:10:45
26299,05:18:27
26300,06:54:16
26301,03:50:50
26302,04:47:09
26303,05:09:30
26304,03:27:52
26305,04:26:59
26306,06:28:36
26307,03:55:46
26308,05:56:02
26309,04:00:02
26310,06:16:24
26311,05:24:30
26312,03:42:35
26313,03:40:37
26314,04:39:42
26315,04:30:52
26316,05:30:02
26317,04:53:51
26318,04:13:08
26319,03:48:28
26320,05:58:12
26321,03:16:22
26322,04:51:56
26323,03:47:31
26324,04:44:53
26325,03:53:57
26326,05:10:12
26327,04:33:07
26328,05:05:29
26329,05:18:05
26330,03:53:52
26331,04:39:23
26332,03:30:30
26333,03:49:09
26334,05:48:09
26335,04:29:07
26336,05:16:00
26337,04:40:39
26338,04:36:54
26339,06:04:40
26340,05:35:31
26341,04:44:17
26342,05:01:51
26343,04:19:31
26344,04:50:57
26345,04:13:05
26346,05:19:24
26347,03:48:11
26348,05:30:52
26349,05:05:01
26350,04:59:30
26351,05:17:47
26352,04:49:31
26353,05:42:36
26354,05:58:24
26355,05:19:41
26356,03:34:48
26357,04:41:28
26358,04:44:41
26359,03:54:05
26360,06:30:04
26361,05:55:52
26362,05:09:14
26363,04:23:35
26364,03:41:53
26365,05:33:48
26366,04:26:20
26367,05:02:51
26368,04:41:34
26369,05:06:41
26370,04:24:57
26371,04:55:00
26372,05:24:34
26373,03:54:39
26374,06:01:12
26375,04:03:05
26376,03:56:27
26377,04:34:05
26378,03:45:03
26379,04:13:26
26380,04:05:39
26381,03:54:32
26382,04:00:20
26383,06:38:42
26384,05:38:25
26385,04:07:29
26386,04:47:15
26387,04:38:48
26388,04:33:17
26389,04:40:40
26390,04:49:06
26391,06:35:24
26392,05:35:43
26393,04:01:40
26394,05:24:13
26395,04:41:21
26396,03:47:05
26397,05:33:26
26398,05:37:01
26399,04:17:18
26400,04:29:58
26401,04:17:39
26402,03:40:46
26403,05:28:45
26404,04:33:04
26405,03:51:17
26406,04:45:46
26407,03:46:40
26408,03:57:20
26409,05:00:09
26410,05:10:37
26411,05:34:38
26412,05:54:51
26413,05:13:13
26414,05:28:42
26415,06:42:05
26416,05:07:39
26417,05:41:33
26418,04:14:38
26419,04:53:01
26420,03:54:43
26421,04:57:09
26422,04:46:25
26423,04:25:56
26424,04:35:09
26425,03:52:30
26426,04:31:37
26427,04:28:51
26428,05:10:18
26429,05:43:09
26430,04:51:04
26431,05:38:01
26432,05:34:17
26433,03:00:31
26434,04:22:54
26435,04:37:00
26436,05:27:30
26437,04:11:38
26438,04:08:21
26439,06:14:46
26440,04:09:57
26441,04:59:58
26442,03:54:50
26443,04:52:55
26444,05:35:41
26445,06:19:43
26446,03:47:20
26447,05:00:40
26448,05:50:51
26449,05:12:50
26450,04:09:51
26451,05:00:14
26452,05:22:42
26453,04:35:16
26454,05:18:13
26455,05:26:05
26456,04:46:19
26457,04:46:13
26458,04:53:43
26459,06:28:47
26460,05:08:33
26461,05:05:58
26462,05:38:02
26463,03:28:42
26464,04:28:34
26465,04:07:44
26466,03:32:13
26467,04:57:06
26468,03:35:38
26469,04:13:21
26470,04:37:30
26471,04:27:49
26472,04:31:26
26473,06:00:05
26474,03:01:34
26475,05:00:15
26476,05:05:15
26477,05:39:03
26478,03:44:21
26479,05:26:28
26480,04:35:18
26481,04:46:53
26482,03:13:49
26483,05:04:07
26484,04:39:21
26485,04:13:41
26486,04:08:27
26487,03:43:19
26488,05:23:50
26489,05:43:24
26490,05:01:40
26491,04:19:51
26492,05:42:06
26493,04:17:27
26494,03:54:00
26495,04:41:51
26496,03:33:23
26497,04:40:33
26498,03:35:33
26499,05:31:02
26500,04:41:55
26501,05:31:58
26502,04:51:54
26503,06:13:49
26504,05:02:09
26505,04:17:40
26506,04:54:53
26507,05:11:01
26508,05:25:46
26509,04:52:10
26510,04:31:48
26511,04:58:29
26512,05:28:38
26513,06:04:35
26514,05:07:04
26515,04:16:42
26516,04:27:55
26517,05:04:58
26518,04:25:31
26519,04:08:00
26520,04:23:40
26521,06:11:54
26522,04:58:03
26523,04:55:05
26524,05:20:49
26525,05:36:36
26526,03:51:18
26527,04:03:15
26528,04:32:58
26529,03:41:46
26530,05:12:33
26531,06:08:05
26532,04:54:23
26533,04:53:42
26534,03:50:15
26535,04:59:21
26536,04:24:48
26537,04:58:56
26538,03:53:59
26539,03:49:08
26540,04:31:48
26541,05:29:41
26542,04:45:36
26543,03:31:33
26544,04:03:25
26545,05:52:01
26546,03:29:49
26547,05:05:40
26548,04:01:39
26549,03:44:04
26550,04:24:36
26551,04:53:54
26552,04:28:39
26553,04:27:41
26554,04:14:43
26555,05:16:48
26556,04:37:07
26557,05:43:36
26558,03:52:26
26559,05:20:56
26560,04:24:12
26561,04:04:36
26562,04:50:43
26563,03:43:05
26564,06:14:18
26565,06:32:24
26566,05:14:44
26567,05:27:56
26568,05:42:55
26569,04:41:26
26570,04:45:31
26571,05:12:10
26572,03:48:39
26573,04:53:51
26574,04:08:24
26575,04:49:13
26576,04:33:16
26577,05:14:56
26578,05:28:52
26579,04:07:33
26580,04:06:58
26581,03:42:37
26582,05:27:39
26583,04:56:50
26584,03:49:49
26585,05:08:14
26586,05:39:02
26587,05:52:14
26588,04:31:59
26589,04:08:47
26590,05:38:24
26591,05:07:54
26592,03:25:45
26593,06:25:06
26594,05:24:24
26595,04:18:37
26596,04:26:42
26597,05:09:02
26598,05:56:54
26599,04:26:06
26600,04:00:18
26601,04:46:28
26602,04:46:19
26603,05:49:15
26604,03:08:59
26605,04:33:44
26606,04:50:12
26607,05:22:15
26608,05:09:26
26609,03:15:53
26610,05:36:52
26611,03:43:16
26612,04:07:04
26613,04:38:07
26614,03:55:56
26615,04:02:29
26616,04:59:33
26617,05:37:18
26618,04:40:35
26619,05:25:22
26620,06:18:01
26621,04:19:53
26622,04:20:20
26623,04:28:30
26624,04:15:57
26625,05:21:22
26626,03:42:42
26627,03:39:30
26628,04:25:08
26629,05:20:43
26630,03:53:38
26631,03:34:37
26632,04:37:25
26633,03:44:47
26634,04:36:54
26635,02:45:29
26636,03:40:15
26637,05:34:33
26638,03:52:14
26639,04:20:25
26640,03:34:48
26641,03:30:44
26642,04:45:09
26643,04:33:48
26644,03:32:57
26645,05:22:46
26646,04:29:37
26647,04:51:06
26648,04:11:15
26649,03:03:04
26650,05:46:00
26651,04:45:31
26652,05:20:39
26653,05:26:21
26654,04:36:59
26655,03:36:07
26656,05:17:04
26657,05:55:17
26658,05:20:52
26659,05:36:05
26660,03:41:34
26661,04:22:35
26662,06:00:57
26663,05:54:02
26664,04:29:19
26665,05:12:36
26666,04:28:08
26667,04:10:03
26668,03:34:49
26669,04:37:32
26670,04:35:39
26671,05:06:01
26672,05:13:57
26673,04:12:40
26674,04:38:06
26675,02:21:42
26676,04:44:13
26677,05:10:48
26678,03:38:47
26679,04:41:50
26680,05:45:48
26681,05:11:41
26682,04:17:08
26683,06:35:09
26684,05:21:01
26685,04:11:19
26686,04:18:32
26687,04:57:44
26688,05:05:16
26689,04:09:19
26690,05:41:12
26691,04:55:38
26692,04:04:05
26693,03:57:30
26694,03:46:11
26695,04:47:19
26696,03:09:09
26697,04:06:35
26698,02:58:24
26699,05:00:12
26700,06:16:11
26701,04:19:57
26702,05:10:27
26703,04:48:55
26704,03:46:27
26705,06:49:35
26706,04:18:10
26707,04:05:28
26708,04:35:52
26709,05:44:37
26710,03:46:19
26711,05:18:11
26712,03:57:23
26713,04:06:55
26714,03:51:33
26715,04:23:05
26716,04:10:42
26717,06:11:02
26718,05:53:46
26719,05:01:40
26720,04:49:02
26721,04:29:52
26722,04:55:43
26723,04:16:23
26724,04:31:39
26725,05:00:31
26726,04:15:55
26727,04:55:29
26728,06:13:25
26729,03:57:10
26730,05:43:57
26731,04:34:22
26732,06:04:29
26733,04:42:00
26734,05:13:41
26735,06:15:35
26736,03:36:39
26737,04:40:41
26738,03:54:45
26739,06:04:25
26740,04:17:18
26741,04:37:51
26742,04:50:59
26743,05:54:10
26744,04:33:20
26745,04:04:39
26746,06:04:26
26747,05:56:35
26748,04:19:44
26749,04:07:05
26750,05:13:36
26751,04:49:34
26752,04:28:09
26753,04:51:44
26754,04:17:33
26755,04:50:30
26756,04:51:17
26757,04:30:25
26758,03:53:25
26759,04:50:13
26760,03:18:21
26761,04:13:21
26762,05:02:38
26763,04:09:08
26764,04:41:05
26765,04:52:34
26766,06:00:57
26767,04:56:20
26768,02:55:26
26769,04:44:57
26770,04:30:44
26771,06:00:44
26772,05:19:12
26773,04:46:31
26774,04:38:00
26775,04:49:07
26776,04:43:53
26777,05:20:11
26778,04:27:08
26779,05:01:21
26780,03:34:50
26781,03:32:48
26782,03:30:02
26783,05:19:51
26784,04:48:03
26785,04:33:58
26786,04:28:17
26787,04:33:35
26788,03:22:42
26789,04:53:10
26790,04:48:27
26791,04:27:32
26792,05:05:21
26793,05:13:16
26794,03:33:15
26795,04:12:09
26796,03:04:47
26797,04:36:21
26798,04:28:43
26799,06:09:15
26800,05:27:32
26801,03:18:56
26802,05:44:56
26803,06:06:39
26804,06:23:11
26805,04:40:36
26806,04:01:56
26807,04:13:46
26808,05:14:46
26809,05:33:04
26810,04:54:44
26811,04:05:02
26812,03:44:20
26813,05:22:34
26814,04:20:15
26815,03:57:55
26816,04:37:51
26817,04:07:40
26818,06:36:47
26819,05:07:12
26820,04:50:23
26821,04:51:31
26822,06:33:44
26823,05:29:49
26824,06:20:46
26825,04:59:54
26826,04:42:53
26827,04:56:03
26828,04:32:34
26829,04:31:07
26830,05:28:58
26831,03:48:10
26832,04:17:45
26833,03:46:37
26834,05:08:26
26835,04:47:19
26836,04:10:41
26837,03:42:58
26838,06:30:32
26839,06:10:07
26840,04:44:37
26841,04:39:44
26842,04:17:47
26843,04:15:08
26844,04:26:04
26845,03:31:15
26846,05:03:47
26847,04:20:18
26848,05:07:04
26849,05:15:12
26850,04:57:28
26851,04:24:18
26852,03:46:08
26853,04:52:19
26854,04:19:45
26855,06:02:35
26856,04:50:42
26857,06:12:05
26858,03:10:06
26859,05:47:41
26860,04:51:30
26861,05:27:58
26862,03:56:21
26863,03:48:55
26864,05:57:38
26865,03:55:41
26866,05:25:59
26867,03:30:26
26868,05:53:03
26869,04:31:49
26870,05:41:08
26871,04:34:44
26872,04:17:14
26873,03:02:51
26874,04:47:56
26875,05:03:27
26876,05:32:19
26877,05:11:27
26878,04:04:04
26879,04:58:48
26880,04:24:14
26881,05:37:31
26882,04:58:42
26883,04:03:38
26884,04:04:49
26885,05:50:52
26886,04:25:19
26887,04:42:29
26888,04:11:48
26889,04:04:08
26890,04:13:01
26891,05:11:17
26892,03:52:25
26893,05:58:04
26894,04:39:47
26895,04:19:13
26896,04:42:35
26897,02:48:41
26898,04:50:42
26899,05:22:49
26900,05:31:16
26901,03:53:41
26902,06:27:08
26903,03:51:13
26904,04:06:30
26905,03:38:06
26906,03:26:49
26907,05:05:26
26908,05:19:35
26909,05:27:59
26910,03:10:56
26911,04:53:16
26912,05:31:44
26913,06:08:29
26914,03:48:47
26915,06:08:05
26916,03:39:30
26917,03:58:03
26918,05:24:01
26919,04:42:26
26920,04:41:28
26921,03:16:24
26922,06:30:57
26923,05:36:38
26924,04:21:49
26925,04:11:52
26926,05:41:48
26927,05:15:07
26928,03:38:52
26929,05:34:24
26930,04:50:41
26931,04:44:48
26932,04:58:39
26933,03:47:16
26934,03:24:32
26935,04:55:10
26936,05:04:14
26937,05:20:38
26938,04:20:40
26939,05:49:57
26940,05:46:59
26941,04:08:34
26942,03:48:13
26943,04:12:49
26944,04:25:44
26945,04:19:36
26946,04:25:10
26947,05:08:14
26948,04:28:59
26949,04:24:13
26950,03:46:23
26951,05:21:39
26952,05:03:31
26953,05:05:36
26954,04:35:49
26955,05:42:17
26956,03:49:08
26957,04:45:34
26958,04:33:40
26959,05:20:50
26960,05:46:42
26961,04:53:42
26962,03:57:46
26963,05:16:02
26964,04:03:50
26965,04:05:59
26966,05:00:14
26967,04:36:49
26968,04:58:19
26969,04:03:32
26970,04:15:39
26971,04:32:15
26972,04:33:08
26973,04:12:37
26974,06:02:02
26975,06:08:00
26976,04:56:42
26977,04:41:23
26978,05:21:15
26979,03:41:27
26980,04:16:43
26981,05:29:43
26982,03:47:18
26983,05:00:24
26984,04:57:55
26985,04:26:24
26986,05:29:19
26987,05:53:50
26988,04:28:45
26989,04:57:54
26990,05:35:24
26991,04:43:17
26992,04:51:20
26993,03:49:17
26994,04:07:40
26995,04:18:13
26996,04:53:31
26997,03:43:40
26998,03:48:31
26999,04:24:58
27000,03:20:14
27001,03:57:42
27002,03:43:58
27003,04:09:37
27004,05:43:09
27005,04:34:43
27006,04:59:52
27007,04:45:06
27008,03:46:52
27009,04:57:07
27010,04:22:41
27011,05:58:23
27012,04:33:42
27013,05:23:47
27014,03:38:23
27015,04:07:11
27016,03:59:59
27017,03:20:52
27018,05:20:48
27019,06:15:19
27020,05:02:56
27021,03:08:35
27022,05:14:11
27023,05:05:14
27024,04:41:06
27025,04:06:42
27026,03:49:56
27027,04:51:59
27028,06:00:33
27029,04:09:50
27030,04:31:55
27031,05:11:49
27032,04:56:53
27033,06:54:15
27034,05:26:15
27035,05:37:34
27036,06:22:05
27037,04:58:25
27038,04:49:59
27039,04:47:41
27040,05:33:30
27041,05:32:30
27042,05:35:04
27043,04:56:09
27044,05:40:53
27045,05:05:10
27046,04:09:40
27047,05:01:35
27048,04:33:19
27049,05:57:56
27050,04:21:07
27051,04:33:00
27052,05:27:51
27053,05:40:56
27054,04:38:19
27055,04:19:15
27056,04:29:49
27057,04:55:50
27058,04:41:14
27059,05:34:52
27060,04:51:23
27061,04:26:45
27062,04:34:57
27063,04:27:04
27064,05:21:36
27065,04:51:19
27066,03:31:05
27067,05:17:36
27068,06:13:26
27069,05:04:36
27070,05:25:11
27071,05:26:22
27072,05:40:20
27073,03:54:09
27074,04:44:23
27075,04:49:35
27076,04:07:33
27077,06:27:11
27078,04:17:03
27079,03:57:18
27080,06:00:18
27081,05:52:58
27082,05:36:36
27083,03:40:22
27084,03:50:36
27085,05:26:08
27086,05:08:16
27087,04:23:44
27088,03:59:44
27089,06:08:09
27090,05:35:30
27091,05:56:44
27092,05:00:15
27093,04:33:32
27094,05:10:00
27095,04:52:40
27096,04:44:37
27097,05:41:13
27098,06:07:12
27099,05:38:15
27100,03:57:27
27101,05:41:37
27102,06:19:34
27103,04:56:25
27104,04:51:38
27105,04:40:40
27106,06:25:11
27107,05:12:16
27108,05:46:48
27109,04:19:15
27110,05:36:45
27111,05:36:15
27112,05:35:40
27113,05:28:46
27114,03:53:50
27115,03:58:10
27116,04:35:39
27117,06:41:09
27118,04:38:58
27119,03:50:29
27120,03:41:23
27121,03:39:08
27122,06:09:06
27123,04:24:15
27124,04:21:56
27125,03:47:00
27126,05:50:39
27127,06:03:38
27128,04:17:28
27129,06:03:19
27130,03:45:11
27131,04:31:11
27132,03:45:21
27133,05:40:04
27134,04:26:14
27135,04:42:07
27136,06:06:38
27137,03:20:20
27138,05:17:18
27139,05:20:49
27140,05:32:31
27141,05:11:37
27142,04:04:33
27143,04:11:30
27144,04:52:22
27145,04:34:54
27146,04:48:55
27147,03:54:55
27148,06:20:20
27149,03:55:45
27150,05:51:25
27151,03:46:00
27152,03:57:35
27153,04:24:18
27154,04:11:04
27155,06:00:28
27156,05:02:05
27157,02:30:09
27158,05:54:52
27159,05:20:31
27160,04:40:57
27161,04:02:39
27162,04:22:47
27163,06:04:00
27164,04:47:27
27165,04:26:15
27166,04:00:57
27167,03:59:59
27168,03:11:35
27169,04:31:22
27170,05:41:19
27171,04:41:29
27172,04:24:52
27173,03:23:33
27174,04:47:43
27175,04:55:54
27176,05:02:08
27177,06:13:19
